"ICD9_CD","DX_NM","DX_KEY","DX_STAT","DX_ID"
"E879.8","Other specified procedure as the cause of abnormal reaction of patient, or of later complication, without mention of misadventure at time of procedure",1005713,"NOT APPLIC",13558
"368.13","Visual discomfort",998662,"NOT APPLIC",4047
NA,"Visual discomfort",998662,"NOT APPLIC",4047
"493.91","Moderate persistent asthma with status asthmaticus",1192665,"NOT APPLIC",204007
NA,"Moderate persistent asthma with status asthmaticus",1192665,"NOT APPLIC",204007
NA,"Multiple food allergies",1322307,"NOT APPLIC",330515
"V15.05","Multiple food allergies",1322307,"NOT APPLIC",330515
NA,"Nursemaid's elbow",1215075,"NOT APPLIC",207474
"832.2","Nursemaid's elbow",1215075,"NOT APPLIC",207474
NA,"Other acute infections of external ear",1000328,"NOT APPLIC",4619
"380.13","Other acute infections of external ear",1000328,"NOT APPLIC",4619
"382.00","Acute suppurative otitis media of right ear without spontaneous rupture of tympanic membrane",1341133,"NOT APPLIC",358060
NA,"Acute suppurative otitis media of right ear without spontaneous rupture of tympanic membrane",1341133,"NOT APPLIC",358060
NA,"Other benign neoplasm of connective and other soft tissue of unspecified site",996081,"NOT APPLIC",2194
"215.9","Other benign neoplasm of connective and other soft tissue of unspecified site",996081,"NOT APPLIC",2194
NA,"Esophageal spasm",1127283,"NOT APPLIC",46120
"530.5","Esophageal spasm",1127283,"NOT APPLIC",46120
"V61.03","Family disruption due to divorce or legal separation",1005042,"NOT APPLIC",15857
NA,"Family disruption due to divorce or legal separation",1005042,"NOT APPLIC",15857
NA,"Eye redness",1229965,"NOT APPLIC",241013
"379.93","Eye redness",1229965,"NOT APPLIC",241013
"919.4","Other, multiple, and unspecified sites, insect bite, nonvenomous, without mention of infection(919.4)",993683,"NOT APPLIC",11884
NA,"Reflux esophagitis",1010163,"NOT APPLIC",5686
NA,"Sensorineural hearing loss, unspecified",998963,"NOT APPLIC",4831
"530.11","Reflux esophagitis",1010163,"NOT APPLIC",5686
"389.10","Sensorineural hearing loss, unspecified",998963,"NOT APPLIC",4831
"277.00","Cystic fibrosis",1126245,"NOT APPLIC",92230
NA,"Personal history of (corrected) congenital malformations of heart and circulatory system",1236886,"NOT APPLIC",252305
NA,"Cystic fibrosis",1126245,"NOT APPLIC",92230
"V13.65","Personal history of (corrected) congenital malformations of heart and circulatory system",1236886,"NOT APPLIC",252305
NA,"Lipidoses",992050,"NOT APPLIC",2623
"789.1","Hepatomegaly",994770,"NOT APPLIC",9876
"272.7","Lipidoses",992050,"NOT APPLIC",2623
NA,"Hepatomegaly",994770,"NOT APPLIC",9876
"078.11","Genital warts",1136094,"NOT APPLIC",187961
NA,"Genital warts",1136094,"NOT APPLIC",187961
"V45.85","Insulin pump status",992244,"NOT APPLIC",46569
NA,"Insulin pump status",992244,"NOT APPLIC",46569
NA,"Otogenic pain",1001489,"NOT APPLIC",4818
"388.71","Otogenic pain",1001489,"NOT APPLIC",4818
NA,"Facial trauma",1199532,"NOT APPLIC",212493
"959.09","Facial trauma",1199532,"NOT APPLIC",212493
"931","Foreign body in left ear",1931583,"NOT APPLIC",926180
NA,"Foreign body in left ear",1931583,"NOT APPLIC",926180
"V46.2","Dependence on supplemental oxygen",1003333,"NOT APPLIC",30758
NA,"Dependence on supplemental oxygen",1003333,"NOT APPLIC",30758
"564.2","Dumping syndrome",1072256,"NOT APPLIC",23585
NA,"Dumping syndrome",1072256,"NOT APPLIC",23585
NA,"H/O pyelonephritis",1318980,"NOT APPLIC",326727
"V13.02","H/O pyelonephritis",1318980,"NOT APPLIC",326727
"892.0","Open wound of foot except toe(s) alone, without mention of complication",993414,"NOT APPLIC",11611
NA,"Open wound of foot except toe(s) alone, without mention of complication",993414,"NOT APPLIC",11611
NA,"Functional ovarian cysts",1126706,"NOT APPLIC",123901
"620.2","Functional ovarian cysts",1126706,"NOT APPLIC",123901
NA,"Acute serous otitis media, bilateral",1480271,"NOT APPLIC",533333
"381.01","Acute serous otitis media, bilateral",1480271,"NOT APPLIC",533333
NA,"Asthma with status asthmaticus, mild intermittent",1905718,"DELETED",901046
"493.91","Asthma with status asthmaticus, mild intermittent",1905718,"DELETED",901046
"381.00","Acute nonsuppurative otitis media, unspecified",1001107,"NOT APPLIC",4644
NA,"Acute nonsuppurative otitis media, unspecified",1001107,"NOT APPLIC",4644
NA,"Uvulitis",1124829,"NOT APPLIC",57496
"528.3","Uvulitis",1124829,"NOT APPLIC",57496
"272.4","Dyslipidemia",1014839,"NOT APPLIC",119646
NA,"Dyslipidemia",1014839,"NOT APPLIC",119646
"478.0","Nasal turbinate hypertrophy",1137041,"NOT APPLIC",99388
NA,"Nasal turbinate hypertrophy",1137041,"NOT APPLIC",99388
NA,"Personal history of allergy to other antibiotic agent",996660,"NOT APPLIC",14334
"V14.1","Personal history of allergy to other antibiotic agent",996660,"NOT APPLIC",14334
"745.4","VSD (ventricular septal defect)",1146622,"NOT APPLIC",48107
NA,"VSD (ventricular septal defect)",1146622,"NOT APPLIC",48107
NA,"Hernia of unspecified site of abdominal cavity without mention of obstruction or gangrene",991909,"NOT APPLIC",5922
"553.9","Hernia of unspecified site of abdominal cavity without mention of obstruction or gangrene",991909,"NOT APPLIC",5922
"529.0","Tongue inflammation",1136391,"NOT APPLIC",47516
NA,"Tongue inflammation",1136391,"NOT APPLIC",47516
NA,"Hematochezia",1142889,"NOT APPLIC",22735
"578.1","Hematochezia",1142889,"NOT APPLIC",22735
NA,"Steroid-induced psychosis, with unspecified complication",1853270,"DELETED",907548
"292.89","Steroid-induced psychosis, with unspecified complication",1853270,"DELETED",907548
"278.00","Obesity (BMI 30-39.9)",1276740,"NOT APPLIC",285470
NA,"Obesity (BMI 30-39.9)",1276740,"NOT APPLIC",285470
NA,"Other and unspecified superficial injury of face, neck, and scalp, without mention of infection",1008076,"NOT APPLIC",11795
"305.90","Other, mixed, or unspecified nondependent drug abuse, unspecified",995756,"NOT APPLIC",3204
NA,"Other, mixed, or unspecified nondependent drug abuse, unspecified",995756,"NOT APPLIC",3204
NA,"Chronic kidney disease, stage II (mild)",1001516,"NOT APPLIC",69629
"910.8","Other and unspecified superficial injury of face, neck, and scalp, without mention of infection",1008076,"NOT APPLIC",11795
"585.2","Chronic kidney disease, stage II (mild)",1001516,"NOT APPLIC",69629
NA,"Tietze's disease",991181,"NOT APPLIC",8899
"733.6","Tietze's disease",991181,"NOT APPLIC",8899
"799.02","Hypoxemia",1001708,"NOT APPLIC",73727
"788.30","Enuresis",1087589,"NOT APPLIC",45768
NA,"Hypoxemia",1001708,"NOT APPLIC",73727
NA,"Enuresis",1087589,"NOT APPLIC",45768
"709.09","Other dyschromia",1009366,"NOT APPLIC",8005
NA,"Other dyschromia",1009366,"NOT APPLIC",8005
"759.3","Situs inversus with dextrocardia",1015726,"NOT APPLIC",167824
NA,"Situs inversus with dextrocardia",1015726,"NOT APPLIC",167824
NA,"Undescended testicle",1161448,"NOT APPLIC",22116
"752.51","Undescended testicle",1161448,"NOT APPLIC",22116
"914.4","Insect bite of hand with local reaction, right, initial encounter",1796978,"NOT APPLIC",826914
NA,"Insect bite of hand with local reaction, right, initial encounter",1796978,"NOT APPLIC",826914
"E906.4","Insect bite of hand with local reaction, right, initial encounter",1796978,"NOT APPLIC",826914
NA,"Congenital diplegia",1006663,"NOT APPLIC",3508
"343.0","Congenital diplegia",1006663,"NOT APPLIC",3508
NA,"Striking against or struck accidentally by objects or persons in sports without subsequent fall",1000315,"NOT APPLIC",13697
"E917.0","Striking against or struck accidentally by objects or persons in sports without subsequent fall",1000315,"NOT APPLIC",13697
NA,"Asymptomatic PVCs",1245679,"NOT APPLIC",256086
"427.69","Asymptomatic PVCs",1245679,"NOT APPLIC",256086
NA,"CVID (common variable immunodeficiency)",1093340,"NOT APPLIC",44070
"279.06","CVID (common variable immunodeficiency)",1093340,"NOT APPLIC",44070
"V69.8","High risk social situation",1168187,"NOT APPLIC",175697
NA,"High risk social situation",1168187,"NOT APPLIC",175697
"564.00","Unspecified constipation",990834,"NOT APPLIC",21637
NA,"Unspecified constipation",990834,"NOT APPLIC",21637
NA,"Productive cough",1104275,"NOT APPLIC",165512
"786.2","Productive cough",1104275,"NOT APPLIC",165512
"E897","Accident caused by controlled fire not in building or structure",993318,"NOT APPLIC",13612
NA,"Accident caused by controlled fire not in building or structure",993318,"NOT APPLIC",13612
"701.1","Dry scalp",1257682,"NOT APPLIC",267158
NA,"Dry scalp",1257682,"NOT APPLIC",267158
"493.91","Reactive airway disease with status asthmaticus",1979133,"NOT APPLIC",978806
NA,"Reactive airway disease with status asthmaticus",1979133,"NOT APPLIC",978806
NA,"Delayed milestones",1008230,"NOT APPLIC",15295
"275.49","Nephrocalcinosis",1102831,"NOT APPLIC",24477
"V12.04","Personal history of methicillin resistant Staphylococcus aureus",1009870,"NOT APPLIC",15825
NA,"Personal history of methicillin resistant Staphylococcus aureus",1009870,"NOT APPLIC",15825
"924.20","Contusion, foot",1111831,"NOT APPLIC",62904
"783.42","Delayed milestones",1008230,"NOT APPLIC",15295
NA,"Contusion, foot",1111831,"NOT APPLIC",62904
NA,"Nephrocalcinosis",1102831,"NOT APPLIC",24477
NA,"Arthropathy, unspecified, site unspecified",998957,"NOT APPLIC",8349
"716.90","Arthropathy, unspecified, site unspecified",998957,"NOT APPLIC",8349
"472.0","Rhinitis, chronic",1231200,"NOT APPLIC",240434
NA,"Rhinitis, chronic",1231200,"NOT APPLIC",240434
NA,"Anaphylaxis due to exercise, subsequent encounter",1886490,"NOT APPLIC",888087
"V58.89","Anaphylaxis due to exercise, subsequent encounter",1886490,"NOT APPLIC",888087
NA,"Oliguria and anuria",1008713,"NOT APPLIC",9857
"788.5","Oliguria and anuria",1008713,"NOT APPLIC",9857
NA,"Chronic constipation",1026328,"NOT APPLIC",136311
NA,"Multiple and unspecified open wound of lower limb, without mention of complication",991648,"NOT APPLIC",11619
"278.02","Overweight(278.02)",1001488,"NOT APPLIC",65807
"564.00","Chronic constipation",1026328,"NOT APPLIC",136311
NA,"Sensorineural hearing loss, bilateral",1000008,"NOT APPLIC",4835
"894.0","Multiple and unspecified open wound of lower limb, without mention of complication",991648,"NOT APPLIC",11619
"389.18","Sensorineural hearing loss, bilateral",1000008,"NOT APPLIC",4835
NA,"Cellulitis at gastrostomy tube site",1375213,"NOT APPLIC",382694
"682.2","Cellulitis at gastrostomy tube site",1375213,"NOT APPLIC",382694
"536.41","Cellulitis at gastrostomy tube site",1375213,"NOT APPLIC",382694
NA,"Allergic rhinoconjunctivitis",1236285,"NOT APPLIC",251753
"372.05","Allergic rhinoconjunctivitis",1236285,"NOT APPLIC",251753
NA,"Pruritic rash",1254486,"NOT APPLIC",264584
NA,"Anterior tibialis tendinitis",1252046,"NOT APPLIC",254276
"726.72","Anterior tibialis tendinitis",1252046,"NOT APPLIC",254276
"698.2","Pruritic rash",1254486,"NOT APPLIC",264584
"477.9","Allergic rhinoconjunctivitis",1236285,"NOT APPLIC",251753
"521.00","Dental caries",1092322,"NOT APPLIC",136154
"736.81","Leg length discrepancy",1033681,"NOT APPLIC",50124
NA,"Leg length discrepancy",1033681,"NOT APPLIC",50124
NA,"Dental caries",1092322,"NOT APPLIC",136154
NA,"Need for influenza vaccination",1020163,"NOT APPLIC",138997
"V04.81","Need for influenza vaccination",1020163,"NOT APPLIC",138997
"753.4","Other specified congenital anomaly of ureter",1001483,"NOT APPLIC",9299
NA,"Kidney replaced by transplant",1005523,"NOT APPLIC",14551
NA,"Other specified congenital anomaly of ureter",1001483,"NOT APPLIC",9299
"V42.0","Kidney replaced by transplant",1005523,"NOT APPLIC",14551
"784.99","Other symptoms involving head and neck(784.99)",999172,"NOT APPLIC",89703
NA,"Peanut allergy",1131934,"NOT APPLIC",133628
"E933.0","Antiallergic and antiemetic drugs causing adverse effect in therapeutic use",1001332,"NOT APPLIC",13811
"V15.01","Peanut allergy",1131934,"NOT APPLIC",133628
NA,"Antiallergic and antiemetic drugs causing adverse effect in therapeutic use",1001332,"NOT APPLIC",13811
"337.22","Reflex sympathetic dystrophy of the lower limb",999764,"NOT APPLIC",3481
NA,"Reflex sympathetic dystrophy of the lower limb",999764,"NOT APPLIC",3481
NA,"Status post ligation and division of ductus arteriosus",1270928,"NOT APPLIC",286092
"V45.89","Status post ligation and division of ductus arteriosus",1270928,"NOT APPLIC",286092
NA,"Hemophilus influenzae (H. influenzae) infection in conditions classified elsewhere and of unspecified site",1008409,"NOT APPLIC",720
"041.5","Hemophilus influenzae (H. influenzae) infection in conditions classified elsewhere and of unspecified site",1008409,"NOT APPLIC",720
"V46.13","Respirator weaning",1212612,"NOT APPLIC",221508
"493.90","Reactive airway disease with wheezing",1242492,"NOT APPLIC",251513
NA,"Respirator weaning",1212612,"NOT APPLIC",221508
NA,"Reactive airway disease with wheezing",1242492,"NOT APPLIC",251513
"530.3","Stricture and stenosis of esophagus",1007373,"NOT APPLIC",5689
"578.1","Blood in stool",998413,"NOT APPLIC",6094
NA,"Stricture and stenosis of esophagus",1007373,"NOT APPLIC",5689
NA,"Blood in stool",998413,"NOT APPLIC",6094
NA,"Social maladjustment",1002335,"NOT APPLIC",14792
"V62.4","Social maladjustment",1002335,"NOT APPLIC",14792
"511.9","Pleural effusion on right",1223858,"NOT APPLIC",234577
NA,"Pleural effusion on right",1223858,"NOT APPLIC",234577
"277.03","Cystic fibrosis with gastrointestinal manifestations",995620,"NOT APPLIC",18112
"728.3","Other specific muscle disorders",998980,"NOT APPLIC",8743
NA,"Other specific muscle disorders",998980,"NOT APPLIC",8743
NA,"Cystic fibrosis with gastrointestinal manifestations",995620,"NOT APPLIC",18112
"999.42","Anaphylactic reaction due to vaccination(999.42)",1296331,"NOT APPLIC",312098
"845.10","Sprain of foot, unspecified site",995669,"NOT APPLIC",11029
NA,"Sprain of foot, unspecified site",995669,"NOT APPLIC",11029
NA,"Developmental disability",1081457,"NOT APPLIC",105740
"315.9","Developmental disability",1081457,"NOT APPLIC",105740
NA,"Viral pneumonia",1180359,"NOT APPLIC",91816
"480.9","Viral pneumonia",1180359,"NOT APPLIC",91816
"315.31","Expressive language disorder",990941,"NOT APPLIC",3351
NA,"Expressive language disorder",990941,"NOT APPLIC",3351
NA,"Hyposplenism",1154740,"NOT APPLIC",32078
"289.59","Hyposplenism",1154740,"NOT APPLIC",32078
"796.2","Elevated blood pressure reading without diagnosis of hypertension",995863,"NOT APPLIC",9994
NA,"Elevated blood pressure reading without diagnosis of hypertension",995863,"NOT APPLIC",9994
NA,"S/P repair of truncus arteriosus",1272307,"NOT APPLIC",286449
"V45.89","S/P repair of truncus arteriosus",1272307,"NOT APPLIC",286449
"493.91","Severe persistent asthma, with status asthmaticus",1872436,"DELETED",902092
NA,"Severe persistent asthma, with status asthmaticus",1872436,"DELETED",902092
"765.15","Other preterm infants, 1,250-1,499 grams(765.15)",1001835,"NOT APPLIC",9584
"592.0","Kidney stone",1052556,"NOT APPLIC",26091
NA,"Kidney stone",1052556,"NOT APPLIC",26091
"251.2","Hypoglycemia, unspecified",1001226,"NOT APPLIC",2490
NA,"Hypoglycemia, unspecified",1001226,"NOT APPLIC",2490
NA,"Influenza A",1141508,"NOT APPLIC",124051
"487.1","Influenza A",1141508,"NOT APPLIC",124051
"515","Pulmonary interstitial fibrosis",1227709,"NOT APPLIC",236704
NA,"Pulmonary interstitial fibrosis",1227709,"NOT APPLIC",236704
"784.0","Headache(784.0)",999145,"NOT APPLIC",9774
"493.92","Mild intermittent asthma with exacerbation",1128947,"NOT APPLIC",170300
NA,"Mild intermittent asthma with exacerbation",1128947,"NOT APPLIC",170300
"873.63","Open wound of tooth (broken) (fractured) (due to trauma), without mention of complication",1001194,"NOT APPLIC",11483
NA,"Open wound of tooth (broken) (fractured) (due to trauma), without mention of complication",1001194,"NOT APPLIC",11483
"995.3","Allergic reaction",1085315,"NOT APPLIC",58529
NA,"Allergic reaction",1085315,"NOT APPLIC",58529
"388.60","Otorrhea, bilateral",1500597,"NOT APPLIC",533669
NA,"Otorrhea, bilateral",1500597,"NOT APPLIC",533669
"736.89","Tibial torsion",1035477,"NOT APPLIC",93171
NA,"Tibial torsion",1035477,"NOT APPLIC",93171
NA,"Foreign body in colon",1164395,"NOT APPLIC",164853
"936","Foreign body in colon",1164395,"NOT APPLIC",164853
NA,"Allergic reaction, subsequent encounter",1603202,"NOT APPLIC",597830
"V58.89","Allergic reaction, subsequent encounter",1603202,"NOT APPLIC",597830
"995.3","Allergic reaction, subsequent encounter",1603202,"NOT APPLIC",597830
"776.6","Anemia of neonatal prematurity",992552,"NOT APPLIC",9682
NA,"Anemia of neonatal prematurity",992552,"NOT APPLIC",9682
NA,"Morbid obesity",1005882,"NOT APPLIC",2678
NA,"Posttraumatic stress disorder",1002962,"NOT APPLIC",3278
"309.81","Posttraumatic stress disorder",1002962,"NOT APPLIC",3278
"278.01","Morbid obesity",1005882,"NOT APPLIC",2678
"314.00","ADD (attention deficit disorder)",1150724,"NOT APPLIC",87660
NA,"ADD (attention deficit disorder)",1150724,"NOT APPLIC",87660
"519.8","Congestion of upper airway",1251206,"NOT APPLIC",256679
NA,"Congestion of upper airway",1251206,"NOT APPLIC",256679
"710.0","Systemic lupus erythematosus",996121,"NOT APPLIC",8013
"733.99","Decreased bone density",1138283,"NOT APPLIC",166950
NA,"Decreased bone density",1138283,"NOT APPLIC",166950
NA,"Systemic lupus erythematosus",996121,"NOT APPLIC",8013
NA,"Asthma with bronchitis",1231013,"NOT APPLIC",241310
"493.90","Asthma with bronchitis",1231013,"NOT APPLIC",241310
NA,"RML pneumonia",1269734,"NOT APPLIC",287046
"486","RML pneumonia",1269734,"NOT APPLIC",287046
NA,"Scabies",1005931,"NOT APPLIC",1408
"751.61","Biliary atresia",1017371,"NOT APPLIC",42602
